"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 00:00","2012","02","01","00:00"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 01:00","2012","02","01","01:00"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 02:00","2012","02","01","02:00"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 03:00","2012","02","01","03:00"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 04:00","2012","02","01","04:00"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 05:00","2012","02","01","05:00"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 06:00","2012","02","01","06:00"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 07:00","2012","02","01","07:00"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 08:00","2012","02","01","08:00","-16.0","","-17.9","","85","","","","12","","6","","24.1","","98.45","","","","-20","","Snow"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 09:00","2012","02","01","09:00","-15.8","","-17.6","","86","","","","15","","7","","24.1","","98.51","","","","-21","","Snow"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 10:00","2012","02","01","10:00","-15.1","","-16.9","","86","","","","","","0","","16.1","","98.51","","","","","","Snow"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 11:00","2012","02","01","11:00","-14.7","","-16.4","","87","","","","","","0","","8.0","","98.56","","","","","","Snow"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 12:00","2012","02","01","12:00","-14.0","","-15.7","","87","","","","","","0","","6.4","","98.61","","","","","","Snow"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 13:00","2012","02","01","13:00","-13.7","","-15.3","","88","","","","","","0","","6.4","","98.65","","","","","","Snow"
"-110.68","62.42","LUTSELK'E A","220L001","2012-02-01 14:00","2012","02","01","14:00","-13.3","","-14.9","","88","","","","","","0","","8.0","","98.75","","","","","","Snow"
