"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 00:00","2012","02","01","00:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 01:00","2012","02","01","01:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 02:00","2012","02","01","02:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 03:00","2012","02","01","03:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 04:00","2012","02","01","04:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 05:00","2012","02","01","05:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 06:00","2012","02","01","06:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 07:00","2012","02","01","07:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 08:00","2012","02","01","08:00","-18.7","","-22.2","","74","","","","28","","28","","19.3","","101.35","","","","-31","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 09:00","2012","02","01","09:00","-18.2","","-21.6","","75","","","","25","","11","","12.9","","101.44","","","","-25","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 10:00","2012","02","01","10:00","-18.0","","-21.4","","75","","","","27","","19","","12.9","","101.44","","","","-28","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 11:00","2012","02","01","11:00","-17.7","","-21.0","","75","","","","27","","13","","12.9","","101.45","","","","-26","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 12:00","2012","02","01","12:00","-17.1","","-20.3","","76","","","","29","","22","","11.3","","101.42","","","","-27","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 13:00","2012","02","01","13:00","-17.0","","-20.2","","76","","","","29","","32","","9.7","","101.43","","","","-29","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 14:00","2012","02","01","14:00","-17.7","","-21.0","","75","","","","30","","26","","16.1","","101.50","","","","-29","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 15:00","2012","02","01","15:00","-17.9","","-22.0","","70","","","","28","","24","","19.3","","101.57","","","","-29","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 16:00","2012","02","01","16:00","-18.5","","-22.0","","74","","","","27","","28","","16.1","","101.63","","","","-30","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 17:00","2012","02","01","17:00","-19.2","","-22.8","","73","","","","27","","28","","19.3","","101.67","","","","-31","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 18:00","2012","02","01","18:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 19:00","2012","02","01","19:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 20:00","2012","02","01","20:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 21:00","2012","02","01","21:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 22:00","2012","02","01","22:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-01 23:00","2012","02","01","23:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 00:00","2012","02","02","00:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 01:00","2012","02","02","01:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 02:00","2012","02","02","02:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 03:00","2012","02","02","03:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 04:00","2012","02","02","04:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 05:00","2012","02","02","05:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 06:00","2012","02","02","06:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 07:00","2012","02","02","07:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 08:00","2012","02","02","08:00","-20.3","","-24.2","","71","","","","28","","20","","24.1","","101.73","","","","-31","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 09:00","2012","02","02","09:00","-19.6","","-23.3","","72","","","","31","","7","","24.1","","101.71","","","","-25","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 10:00","2012","02","02","10:00","-19.3","","-23.0","","72","","","","30","","24","","25.0","","101.68","","","","-31","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 11:00","2012","02","02","11:00","-18.8","","-22.4","","73","","","","30","","24","","25.0","","101.65","","","","-30","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 12:00","2012","02","02","12:00","-18.7","","-22.2","","74","","","","30","","28","","25.0","","101.63","","","","-31","","Mainly Clear"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 13:00","2012","02","02","13:00","-18.6","","-22.1","","74","","","","30","","26","","25.0","","101.64","","","","-30","","Mainly Clear"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 14:00","2012","02","02","14:00","-18.6","","-22.1","","74","","","","30","","24","","25.0","","101.66","","","","-30","","Mainly Clear"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 15:00","2012","02","02","15:00","-18.3","","-22.5","","70","","","","30","","24","","25.0","","101.68","","","","-29","","Mainly Clear"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 16:00","2012","02","02","16:00","-19.1","","-22.7","","73","","","","30","","9","","25.0","","101.71","","","","-26","","Mainly Clear"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 17:00","2012","02","02","17:00","-19.5","","-23.2","","72","","","","30","","9","","25.0","","101.74","","","","-26","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 18:00","2012","02","02","18:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 19:00","2012","02","02","19:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 20:00","2012","02","02","20:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 21:00","2012","02","02","21:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 22:00","2012","02","02","22:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-02 23:00","2012","02","02","23:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 00:00","2012","02","03","00:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 01:00","2012","02","03","01:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 02:00","2012","02","03","02:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 03:00","2012","02","03","03:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 04:00","2012","02","03","04:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 05:00","2012","02","03","05:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 06:00","2012","02","03","06:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 07:00","2012","02","03","07:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 08:00","2012","02","03","08:00","-16.1","","-19.1","","78","","","","31","","19","","24.1","","101.86","","","","-25","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 09:00","2012","02","03","09:00","-16.5","","-20.3","","72","","","","28","","19","","24.1","","101.86","","","","-26","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 10:00","2012","02","03","10:00","-17.2","","-21.1","","72","","","","24","","11","","19.3","","101.87","","","","-24","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 11:00","2012","02","03","11:00","-17.6","","-20.9","","75","","","","26","","24","","19.3","","101.86","","","","-28","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 12:00","2012","02","03","12:00","-18.1","","-22.3","","70","","","","26","","20","","19.3","","101.85","","","","-28","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 13:00","2012","02","03","13:00","-18.2","","-22.4","","70","","","","23","","13","","24.1","","101.85","","","","-26","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 14:00","2012","02","03","14:00","-18.7","","-23.0","","69","","","","24","","19","","25.0","","101.85","","","","-29","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 15:00","2012","02","03","15:00","-18.0","","-22.1","","70","","","","23","","15","","19.3","","101.84","","","","-27","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 16:00","2012","02","03","16:00","-17.8","","-21.2","","75","","","","24","","11","","24.1","","101.84","","","","-25","","Mainly Clear"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 17:00","2012","02","03","17:00","-19.0","","-21.9","","78","","","","25","","24","","25.0","","101.85","","","","-30","","Mainly Clear"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 18:00","2012","02","03","18:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 19:00","2012","02","03","19:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 20:00","2012","02","03","20:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 21:00","2012","02","03","21:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 22:00","2012","02","03","22:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-03 23:00","2012","02","03","23:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 00:00","2012","02","04","00:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 01:00","2012","02","04","01:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 02:00","2012","02","04","02:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 03:00","2012","02","04","03:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 04:00","2012","02","04","04:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 05:00","2012","02","04","05:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 06:00","2012","02","04","06:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 07:00","2012","02","04","07:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 08:00","2012","02","04","08:00","-20.0","","-23.8","","72","","","","30","","22","","24.1","","101.94","","","","-31","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 09:00","2012","02","04","09:00","-20.4","","-24.3","","71","","","","29","","13","","19.3","","101.91","","","","-29","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 10:00","2012","02","04","10:00","-20.1","","-23.9","","72","","","","27","","15","","19.3","","101.91","","","","-29","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 11:00","2012","02","04","11:00","-20.3","","-24.2","","71","","","","29","","22","","19.3","","101.89","","","","-31","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 12:00","2012","02","04","12:00","-19.7","","-24.3","","67","","","","28","","7","","19.3","","101.84","","","","-25","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 13:00","2012","02","04","13:00","-20.1","","-23.9","","72","","","","25","","4","","25.0","","101.81","","","","-24","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 14:00","2012","02","04","14:00","-20.2","","-24.9","","66","","","","28","","9","","25.0","","101.80","","","","-27","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 15:00","2012","02","04","15:00","-21.1","","-25.2","","70","","","","27","","13","","25.0","","101.81","","","","-30","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 16:00","2012","02","04","16:00","-20.9","","-24.9","","70","","","","23","","13","","25.0","","101.79","","","","-30","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 17:00","2012","02","04","17:00","-22.3","","-26.6","","68","","","","25","","13","","25.0","","101.75","","","","-31","","Mostly Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 18:00","2012","02","04","18:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 19:00","2012","02","04","19:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 20:00","2012","02","04","20:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 21:00","2012","02","04","21:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 22:00","2012","02","04","22:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-04 23:00","2012","02","04","23:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 00:00","2012","02","05","00:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 01:00","2012","02","05","01:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 02:00","2012","02","05","02:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 03:00","2012","02","05","03:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 04:00","2012","02","05","04:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 05:00","2012","02","05","05:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 06:00","2012","02","05","06:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 07:00","2012","02","05","07:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 08:00","2012","02","05","08:00","-17.8","","-21.2","","75","","","","22","","19","","24.1","","100.19","","","","-27","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 09:00","2012","02","05","09:00","-17.0","","-20.9","","72","","","","21","","24","","25.0","","100.09","","","","-28","","Cloudy"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 10:00","2012","02","05","10:00","-16.4","","-19.5","","77","","","","20","","24","","19.3","","99.98","","","","-27","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 11:00","2012","02","05","11:00","-16.2","","-19.9","","73","","","","20","","13","","19.3","","99.85","","","","-24","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 12:00","2012","02","05","12:00","-16.0","","-20.3","","69","","","","18","","17","","16.1","","99.77","","","","-25","","Snow"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 13:00","2012","02","05","13:00"
"-69.60","59.30","AUPALUK A","7110LRJ","2012-02-05 14:00","2012","02","05","14:00"
