"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 00:00","2012","02","01","00:00"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 01:00","2012","02","01","01:00"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 02:00","2012","02","01","02:00"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 03:00","2012","02","01","03:00"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 04:00","2012","02","01","04:00"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 05:00","2012","02","01","05:00"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 06:00","2012","02","01","06:00"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 07:00","2012","02","01","07:00"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 08:00","2012","02","01","08:00","-23.7","","-26.3","","79","","","","17","","17","","16.1","","101.53","","","","-34","","Cloudy"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 09:00","2012","02","01","09:00","-18.8","","-21.6","","79","","","","15","","15","","16.1","","101.55","","","","-28","","Cloudy"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 10:00","2012","02","01","10:00","-17.5","","-19.5","","84","","","","15","","17","","16.1","","101.59","","","","-27","","Cloudy"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 11:00","2012","02","01","11:00","-17.5","","-20.8","","75","","","","17","","19","","12.9","","101.60","","","","-27","","Snow"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 12:00","2012","02","01","12:00","-17.3","","-20.6","","75","","","","18","","17","","16.1","","101.62","","","","-26","","Snow"
"-77.93","62.42","IVUJIVIK A","7103327","2012-02-01 13:00","2012","02","01","13:00","-16.7","","-21.2","","68","","","","18","","22","","16.1","","101.65","","","","-27","","Snow"
