"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 00:00","2018","03","01","00:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 01:00","2018","03","01","01:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 02:00","2018","03","01","02:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 03:00","2018","03","01","03:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 04:00","2018","03","01","04:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 05:00","2018","03","01","05:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 06:00","2018","03","01","06:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 07:00","2018","03","01","07:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 08:00","2018","03","01","08:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 09:00","2018","03","01","09:00","-13.1","","-14.7","","88","","","","5","","9","","14.5","","103.50","","","","-19","","Snow Showers"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 10:00","2018","03","01","10:00","-13.3","","-14.9","","88","","","","4","","9","","19.3","","103.51","","","","-19","","Mostly Cloudy"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 11:00","2018","03","01","11:00","-13.4","","-14.7","","90","","","","7","","8","","9.7","","103.53","","","","-18","","Snow Grains"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 12:00","2018","03","01","12:00","-12.4","","-13.9","","89","","","","3","","8","","9.7","","103.53","","","","-17","","Snow Grains"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 13:00","2018","03","01","13:00","-12.3","","-14.2","","86","","","","4","","11","","9.7","","103.53","","","","-18","","Snow Grains"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 14:00","2018","03","01","14:00","-12.4","","-14.3","","86","","","","5","","7","","16.1","","103.54","","","","-17","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 15:00","2018","03","01","15:00","-11.9","","-13.8","","86","","","","3","","9","","24.1","","103.58","","","","-17","","NA"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 16:00","2018","03","01","16:00","-12.0","","-13.6","","88","","","","35","","5","","24.1","","103.62","","","","-15","","Cloudy"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 17:00","2018","03","01","17:00","-12.1","","-13.8","","87","","","","32","","4","","24.1","","103.61","","","","-15","","NA"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 18:00","2018","03","01","18:00","-13.1","","-14.7","","88","","","","19","","10","","24.1","","103.65","","","","-19","","NA"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 19:00","2018","03","01","19:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 20:00","2018","03","01","20:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 21:00","2018","03","01","21:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 22:00","2018","03","01","22:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-01 23:00","2018","03","01","23:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 00:00","2018","03","02","00:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 01:00","2018","03","02","01:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 02:00","2018","03","02","02:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 03:00","2018","03","02","03:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 04:00","2018","03","02","04:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 05:00","2018","03","02","05:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 06:00","2018","03","02","06:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 07:00","2018","03","02","07:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 08:00","2018","03","02","08:00","-11.5","","-12.6","","92","","","","5","","3","","2.0","","104.06","","","","-13","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 09:00","2018","03","02","09:00","-11.5","","-12.6","","92","","","","36","","2","","4.8","","104.10","","","","-13","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 10:00","2018","03","02","10:00","-10.7","","-11.9","","91","","","","36","","3","","3.2","","104.10","","","","-13","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 11:00","2018","03","02","11:00","-10.4","","-11.6","","91","","","","36","","3","","1.6","","104.11","","","","-12","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 12:00","2018","03","02","12:00","-9.9","","-11.2","","90","","","","7","","4","","3.2","","104.10","","","","-12","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 13:00","2018","03","02","13:00","-10.1","","-11.4","","90","","","","5","","7","","6.4","","104.10","","","","-14","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 14:00","2018","03","02","14:00","-9.9","","-11.2","","90","","","","1","","4","","6.4","","104.10","","","","-12","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 15:00","2018","03","02","15:00","-10.0","","-11.1","","92","","","","36","","4","","6.4","","104.11","","","","-12","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 16:00","2018","03","02","16:00","-10.2","","-11.3","","92","","","","6","","8","","6.4","","104.16","","","","-15","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 17:00","2018","03","02","17:00","-10.6","","-11.5","","93","","","","6","","10","","12.9","","104.20","","","","-16","","Snow"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 18:00","2018","03","02","18:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 19:00","2018","03","02","19:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 20:00","2018","03","02","20:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 21:00","2018","03","02","21:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 22:00","2018","03","02","22:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-02 23:00","2018","03","02","23:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-03 00:00","2018","03","03","00:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-03 01:00","2018","03","03","01:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-03 02:00","2018","03","03","02:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-03 03:00","2018","03","03","03:00"
"-64.03","67.55","QIKIQTARJUAQ A","2400576","2018-03-03 04:00","2018","03","03","04:00"
