TESLIN (AUT),YUKON TERRITORY,2101102,8985,60.17,-132.73,601000000,-1324400000,705,1992,2020,1994,2020,1992,2020,2001,2007
TESLIN A,YUKON TERRITORY,2101106,53027,60.17,-132.74,601023000,-1324430000,705,2014,2020,2014,2020,2018,2020,,
WATSON LAKE A,YUKON TERRITORY,2101201,53339,60.12,-128.82,600659000,-1284921000,687.3,2014,2020,2014,2020,2018,2020,,
WATSON LAKE A,YUKON TERRITORY,2101202,54198,60.12,-128.82,600659000,-1284921000,687.3,2016,2020,2016,2020,2018,2020,,
WATSON LAKE (AUT),YUKON TERRITORY,2101204,32293,60.12,-128.83,600657020,-1284955020,683.3,2002,2020,2005,2020,2002,2020,,
WHITEHORSE A,YUKON TERRITORY,2101303,50842,60.71,-135.07,604234000,-1350402000,706.2,2012,2020,2012,2020,2012,2020,,
WHITEHORSE AUTO,YUKON TERRITORY,2101310,48168,60.73,-135.1,604359000,-1350552000,707,2009,2020,2009,2020,2009,2020,,
AKLAVIK A,NORTHWEST TERRITORIES,2200101,51397,68.22,-135.01,681324000,-1350020000,6.4,2014,2020,2014,2020,,,,
AKLAVIK A,NORTHWEST TERRITORIES,2200105,52962,68.22,-135.01,681324000,-1350020000,6.4,2014,2020,2014,2020,2018,2020,,
CAPE PARRY A,NORTHWEST TERRITORIES,2200675,1633,70.17,-124.72,701000000,-1244300000,86.6,1956,2020,1956,2020,1957,2020,1957,2007
COLVILLE LAKE,NORTHWEST TERRITORIES,2200824,10867,67.02,-126.12,670117040,-1260723070,271,1994,2020,1994,2020,1995,2020,2004,2006
COLVILLE LAKE A,NORTHWEST TERRITORIES,2200827,52899,67.02,-126.13,670116000,-1260743000,274,2014,2020,2014,2020,2018,2020,,
DELINE A,NORTHWEST TERRITORIES,2201020,52778,65.21,-123.44,651240000,-1232611000,214.3,2014,2020,2014,2020,,,,
DELINE CS,NORTHWEST TERRITORIES,2201022,27749,65.21,-123.43,651231090,-1232600070,212.8,1999,2020,1999,2020,1999,2020,1999,2007
DELINE A,NORTHWEST TERRITORIES,2201023,52964,65.21,-123.44,651240000,-1232611000,214.3,2014,2020,2014,2020,2018,2020,,
DEADMEN VALLEY,NORTHWEST TERRITORIES,22010H0,31187,61.26,-124.47,611524000,-1242806000,283,2001,2020,2001,2020,2001,2020,2001,2007
FORT GOOD HOPE A,NORTHWEST TERRITORIES,2201401,52602,66.24,-128.65,661426000,-1283851000,81.4,2015,2020,2015,2020,,,,
FORT GOOD HOPE A,NORTHWEST TERRITORIES,2201406,53580,66.24,-128.65,661426000,-1283851000,81.4,2015,2020,2015,2020,2018,2020,,
FORT GOOD HOPE CS,NORTHWEST TERRITORIES,2201450,27549,66.24,-128.64,661432044,-1283839081,81.7,1998,2020,1998,2020,1998,2020,1998,2007
FORT LIARD A,NORTHWEST TERRITORIES,2201576,52779,60.24,-123.47,601408000,-1232812000,215.8,2014,2020,2014,2020,,,,
FORT LIARD,NORTHWEST TERRITORIES,2201579,10687,60.23,-123.47,601400000,-1232800000,213.4,1994,2020,1994,2020,1996,2020,1996,2007
FORT LIARD A,NORTHWEST TERRITORIES,2201581,52965,60.24,-123.47,601408000,-1232812000,215.8,2014,2020,2014,2020,2018,2020,,
FORT MCPHERSON A,NORTHWEST TERRITORIES,2201599,51882,67.41,-134.86,672425000,-1345135000,35.4,2014,2020,2014,2020,,,,
FORT MCPHERSON A,NORTHWEST TERRITORIES,2201606,52963,67.41,-134.86,672425000,-1345135000,35.4,2014,2020,2014,2020,2018,2020,,
TULITA A,NORTHWEST TERRITORIES,2201701,52798,64.91,-125.57,645435000,-1253410000,100.3,2014,2020,2014,2020,,,,
TULITA A,NORTHWEST TERRITORIES,2201705,52967,64.91,-125.57,645435000,-1253410000,100.3,2014,2020,2014,2020,2018,2020,,
FORT PROVIDENCE,NORTHWEST TERRITORIES,2201799,10902,61.32,-117.6,611901000,-1173607000,161.5,1994,2020,1994,2020,1994,2020,2006,2007
FORT RELIANCE (AUT),NORTHWEST TERRITORIES,2201903,8935,62.71,-109.17,624241000,-1091006000,167.6,1994,2020,1994,2020,1994,2020,1996,2007
FORT RESOLUTION A,NORTHWEST TERRITORIES,2202001,53324,61.18,-113.69,611051000,-1134123000,160.6,2014,2020,2014,2020,,,,
FORT RESOLUTION A,NORTHWEST TERRITORIES,2202010,53322,61.18,-113.69,611051000,-1134123000,160.6,2014,2020,2014,2020,2018,2020,,
FORT SIMPSON CLIMATE,NORTHWEST TERRITORIES,2202102,41944,61.76,-121.24,614537000,-1211412000,168,2003,2020,2003,2020,2003,2020,2003,2007
FORT SIMPSON A,NORTHWEST TERRITORIES,2202103,52780,61.76,-121.24,614537000,-1211412000,169.5,2014,2020,2014,2020,2014,2020,,
FORT SIMPSON A,NORTHWEST TERRITORIES,2202104,54159,61.76,-121.24,614537000,-1211412000,169.5,2016,2020,2016,2020,2018,2020,,
FORT SMITH A,NORTHWEST TERRITORIES,2202201,53119,60.02,-111.96,600113000,-1115743000,205.1,2014,2020,2014,2020,2014,2020,,
FORT SMITH CLIMATE,NORTHWEST TERRITORIES,2202202,41884,60.03,-111.93,600134000,-1115546000,203,2003,2020,2003,2020,2003,2020,2003,2007
FORT SMITH A,NORTHWEST TERRITORIES,2202203,54218,60.02,-111.96,600113000,-1115743000,205.1,2016,2020,2016,2020,2018,2020,,
HANBURY RIVER,NORTHWEST TERRITORIES,2202351,10897,63.6,-105.13,633600000,-1050800000,317.4,1994,2020,1994,2020,1994,2020,1998,2007
HAY RIVER A,NORTHWEST TERRITORIES,2202401,52600,60.84,-115.78,605023000,-1154658000,164.9,2014,2020,2014,2020,2014,2020,,
HAY RIVER CLIMATE,NORTHWEST TERRITORIES,2202402,41885,60.84,-115.78,605020000,-1154636000,164,2003,2020,2003,2020,2003,2020,2003,2007
HAY RIVER A,NORTHWEST TERRITORIES,2202403,54140,60.84,-115.78,605023000,-1154658000,164.9,2016,2020,2016,2020,2018,2020,,
INNER WHALEBACKS,NORTHWEST TERRITORIES,2202560,10209,61.92,-113.73,615513030,-1134335040,165.2,1994,2020,1994,2020,1994,2020,1998,2007
INUVIK A,NORTHWEST TERRITORIES,2202571,51477,68.3,-133.48,681814000,-1332859000,67.7,2013,2020,2013,2020,2018,2020,,
INUVIK CLIMATE,NORTHWEST TERRITORIES,2202578,41883,68.32,-133.52,681900000,-1333100000,103,2003,2020,2003,2020,2003,2020,2003,2007
WHATI,NORTHWEST TERRITORIES,2202678,1674,63.13,-117.24,630801070,-1171441050,271.3,1974,2020,1994,2020,1974,2020,1974,2007
LUTSELK'E A,NORTHWEST TERRITORIES,2202687,53510,62.42,-110.68,622506000,-1104056000,178.6,2015,2020,2015,2020,,,,
LUTSELK'E A,NORTHWEST TERRITORIES,2202690,53508,62.42,-110.68,622506000,-1104056000,178.6,2015,2020,2015,2020,2018,2020,,
NORMAN WELLS A,NORTHWEST TERRITORIES,2202801,50717,65.28,-126.8,651653000,-1264755000,72.5,2012,2020,2012,2020,2012,2020,,
NORMAN WELLS CLIMATE,NORTHWEST TERRITORIES,2202810,43004,65.29,-126.75,651715090,-1264512084,93.6,2003,2020,2003,2020,2004,2020,2005,2007
PAULATUK A,NORTHWEST TERRITORIES,2203055,53420,69.36,-124.08,692138000,-1240433000,4.6,2015,2020,2015,2020,2018,2020,,
PAULATUK A,NORTHWEST TERRITORIES,2203056,53418,69.36,-124.08,692138000,-1240433000,4.6,2015,2020,2015,2020,,,,
PAULATUK,NORTHWEST TERRITORIES,2203058,26986,69.36,-124.08,692128004,-1240457005,6.3,1994,2020,1994,2020,1994,2020,2000,2007
PELLY ISLAND,NORTHWEST TERRITORIES,2203095,10091,69.63,-135.44,693757000,-1352638000,17,1993,2020,1994,2020,1993,2020,2006,2006
RABBIT KETTLE,NORTHWEST TERRITORIES,2203342,26895,61.96,-127.21,615747000,-1271233000,618,1995,2020,1995,2020,1995,2020,1998,2007
GAMETI,NORTHWEST TERRITORIES,2203359,10926,64.11,-117.33,640642078,-1171940086,221,1994,2020,1994,2020,1994,2020,2005,2006
GAMETI A,NORTHWEST TERRITORIES,2203362,51886,64.12,-117.31,640658000,-1171835000,220.7,2013,2020,2013,2020,,,,
GAMETI A,NORTHWEST TERRITORIES,2203365,52966,64.12,-117.31,640658000,-1171835000,220.7,2014,2020,2014,2020,2018,2020,,
TUKTOYAKTUK A,NORTHWEST TERRITORIES,2203911,53582,69.43,-133.03,692600000,-1330135000,4.3,2015,2020,2015,2020,2018,2020,,
TUKTOYAKTUK A,NORTHWEST TERRITORIES,2203913,53581,69.43,-133.03,692600000,-1330135000,4.3,2015,2020,2015,2020,,,,
TUKTOYAKTUK,NORTHWEST TERRITORIES,2203914,26987,69.43,-133.02,692600000,-1330100000,4.6,1994,2020,1994,2020,1995,2020,1999,2006
TUKTUT NOGAIT,NORTHWEST TERRITORIES,2203918,27626,69.2,-122.36,691156000,-1222133000,551.6,1998,2020,1998,2020,1998,2020,1998,2007
WEKWEETI A,NORTHWEST TERRITORIES,2203980,50721,64.19,-114.08,641127000,-1140436000,368.2,2012,2020,2012,2020,2018,2020,,
WRIGLEY A,NORTHWEST TERRITORIES,2204001,53600,63.21,-123.44,631235000,-1232612000,149.7,2015,2020,2015,2020,,,,
WRIGLEY A,NORTHWEST TERRITORIES,2204005,53601,63.21,-123.44,631235000,-1232612000,149.7,2015,2020,2015,2020,2018,2020,,
YELLOWKNIFE A,NORTHWEST TERRITORIES,2204101,51058,62.46,-114.44,622747000,-1142625000,205.7,2013,2020,2013,2020,2013,2020,,
YOHIN,NORTHWEST TERRITORIES,2204300,1635,61.24,-123.74,611431000,-1234430000,204,1957,2020,1973,2020,1957,2020,1957,2007
LIVERPOOL BAY,NORTHWEST TERRITORIES,220B68C,10823,69.6,-130.91,693615000,-1305438000,101.9,1992,2020,1994,2020,1992,2020,2005,2007
LITTLE CHICAGO,NORTHWEST TERRITORIES,220B6Q3,10760,67.18,-130.23,671045000,-1301341000,62.5,1993,2020,1994,2020,1993,2020,2005,2007
SAMBAA K'E,NORTHWEST TERRITORIES,220CQHR,10880,60.44,-121.24,602627000,-1211420000,498,1994,2020,1994,2020,1994,2020,2006,2007
LINDBURG LANDING,NORTHWEST TERRITORIES,220N003,27608,61.13,-122.85,610730000,-1225104000,183,1998,2020,1998,2020,1998,2020,1998,2007
LOWER CARP LAKE,NORTHWEST TERRITORIES,220N004,27610,63.6,-113.86,633610080,-1135145040,373.4,1992,2020,1992,2020,1998,2020,1998,2006
TRAIL VALLEY,NORTHWEST TERRITORIES,220N005,27620,68.75,-133.5,684446800,-1333006400,85,1998,2020,1998,2020,1998,2020,2002,2006
ARVIAT A,NUNAVUT,2300427,50557,61.09,-94.07,610538000,-940418000,10.4,2012,2020,2012,2020,2012,2020,,
ARVIAT A,NUNAVUT,2300428,50718,61.09,-94.07,610538000,-940418000,10.4,2012,2020,2012,2020,,,,
BAKER LAKE CLIMATE,NUNAVUT,2300501,42583,64.32,-96,641900000,-960000000,50.8,2004,2020,2004,2020,2004,2020,2005,2007
BAKER LAKE A,NUNAVUT,2300503,51417,64.3,-96.08,641756000,-960440000,18.6,2013,2020,2013,2020,2013,2020,,
BAKER LAKE A,NUNAVUT,2300504,54138,64.3,-96.08,641756000,-960440000,18.6,2016,2020,2016,2020,2018,2020,,
BATHURST INLET,NUNAVUT,2300551,50657,66.84,-108.01,665015050,-1080053030,5,2012,2020,2012,2020,2012,2020,,
CHESTERFIELD INLET A,NUNAVUT,2300701,51998,63.35,-90.73,632050000,-904352000,9.8,2013,2020,2013,2020,,,,
CHESTERFIELD INLET A,NUNAVUT,2300710,52968,63.35,-90.73,632050000,-904352000,9.8,2014,2020,2014,2020,2018,2020,,
KUGLUKTUK A,NUNAVUT,2300903,53335,67.82,-115.14,674900000,-1150838000,22.6,2014,2020,2014,2020,2014,2020,,
KUGLUKTUK CLIMATE,NUNAVUT,2300904,43003,67.82,-115.14,674902004,-1150807000,22.6,2004,2020,2005,2020,2004,2020,2005,2007
KUGLUKTUK A,NUNAVUT,2300905,54158,67.82,-115.14,674900000,-1150838000,22.6,2016,2020,2016,2020,2018,2020,,
CORAL HARBOUR A,NUNAVUT,2301002,53421,64.19,-83.36,641136000,-832134000,62.2,2015,2020,2015,2020,2015,2020,,
CORAL HARBOUR A,NUNAVUT,2301004,54220,64.19,-83.36,641136000,-832134000,62.2,2016,2020,2016,2020,2018,2020,,
CORAL HARBOUR RCS,NUNAVUT,2301010,47347,64.18,-83.35,641100000,-832100000,57,2014,2020,2014,2020,2014,2020,,
ENNADAI LAKE (AUT),NUNAVUT,2301102,7341,61.13,-100.88,610755000,-1005302000,353.1,1994,2020,1994,2020,1994,2020,1998,2007
ARVIAT CLIMATE,NUNAVUT,2301153,41576,61.1,-94.07,610600000,-940400000,9.8,2004,2020,2004,2020,2004,2020,2005,2007
GJOA HAVEN A,NUNAVUT,2302336,51082,68.64,-95.85,683808000,-955101000,46.9,2013,2020,2013,2020,,,,
GJOA HAVEN A,NUNAVUT,2302337,51079,68.64,-95.85,683808000,-955101000,46.9,2013,2020,2013,2020,2013,2020,,
GJOA HAVEN CLIMATE,NUNAVUT,2302340,41943,68.64,-95.85,683808000,-955101000,42.3,2003,2020,2003,2020,2003,2020,2003,2007
HAT ISLAND,NUNAVUT,2302370,1716,68.32,-100.09,681905000,-1000513000,36.1,1959,2020,1994,2020,1959,2020,1959,2007
KUGAARUK A,NUNAVUT,2303091,53515,68.54,-89.81,683209000,-894819000,15.5,2015,2020,2015,2020,,,,
KUGAARUK CLIMATE,NUNAVUT,2303094,43006,68.54,-89.8,683215060,-894747020,15.8,2004,2020,2004,2020,2004,2020,2007,2007
KUGAARUK A,NUNAVUT,2303095,53518,68.54,-89.81,683209000,-894819000,15.5,2015,2020,2015,2020,2018,2020,,
RANKIN INLET A,NUNAVUT,2303405,51277,62.81,-92.11,624838000,-920653000,32.3,2013,2020,2013,2020,2013,2020,,
ROBERTSON LAKE (AUT),NUNAVUT,2303610,7337,65.1,-102.43,650559000,-1022546000,243.7,1992,2020,1992,2020,1994,2020,1998,2007
SANIKILUAQ A,NUNAVUT,2303660,53336,56.54,-79.25,563213000,-791500000,33.5,2014,2020,2014,2020,2018,2020,,
SANIKILUAQ A,NUNAVUT,2303666,53337,56.54,-79.25,563213000,-791500000,33.5,2014,2020,2014,2020,,,,
SANIKILUAQ,NUNAVUT,2303668,52658,56.54,-79.26,563214460,-791537074,34,2014,2020,2014,2020,2014,2020,,
SHEPHERD BAY A,NUNAVUT,2303685,1723,68.82,-93.43,684900000,-932600000,42.7,1957,2020,1973,2020,1957,2020,1957,2006
WHALE COVE A,NUNAVUT,2303987,51443,62.24,-92.6,621424000,-923553000,12.2,2013,2020,2013,2020,,,,
WHALE COVE A,NUNAVUT,2303990,52984,62.24,-92.6,621424000,-923553000,12.2,2014,2020,2014,2020,2018,2020,,
LUPIN CS,NUNAVUT,230N002,27376,65.76,-111.25,654519050,-1111445030,488,1997,2020,1997,2020,1997,2020,2004,2007
ALERT A,NUNAVUT,2400302,7559,82.52,-62.28,823100000,-621700000,30.5,1988,2020,1988,2020,,,,
ALERT CLIMATE,NUNAVUT,2400305,42463,82.5,-62.33,823000000,-622000000,65.4,2004,2020,2004,2020,2004,2020,2005,2007
ARCTIC BAY,NUNAVUT,2400399,48973,73.01,-85.05,730023000,-850250000,21.95,2011,2020,2011,2020,2018,2020,,
ARCTIC BAY A,NUNAVUT,2400401,50497,73.01,-85.05,730023000,-850250000,21.9,2012,2020,2012,2020,,,,
ARCTIC BAY CS,NUNAVUT,2400404,29517,72.99,-85.01,725934000,-850044000,10,1999,2020,2000,2020,1999,2020,1999,2007
BREVOORT ISLAND,NUNAVUT,2400565,1735,63.34,-64.15,632023000,-640845000,376,1959,2020,1960,2020,1959,2020,1959,2007
QIKIQTARJUAQ CLIMATE,NUNAVUT,2400573,42803,67.55,-64.03,673250700,-640200400,6.4,2005,2020,2005,2020,2005,2020,2005,2007
QIKIQTARJUAQ A,NUNAVUT,2400576,51177,67.55,-64.03,673248000,-640154000,4.9,2013,2020,2013,2020,,,,
QIKIQTARJUAQ A,NUNAVUT,2400577,51218,67.55,-64.03,673248000,-640154000,5.5,2013,2020,2013,2020,2013,2020,,
CAMBRIDGE BAY A,NUNAVUT,2400601,53512,69.11,-105.14,690629000,-1050814000,31.1,2015,2020,2015,2020,2015,2020,,
CAMBRIDGE BAY GSN,NUNAVUT,2400602,32233,69.11,-105.14,690629000,-1050818000,18.69,2002,2020,2002,2020,2002,2020,2002,2007
CAMBRIDGE BAY A,NUNAVUT,2400603,54139,69.11,-105.14,690629000,-1050814000,31.1,2016,2020,2016,2020,2018,2020,,
CAPE DORSET A,NUNAVUT,2400633,50288,64.23,-79.53,641349000,-793130000,48.2,2012,2020,2012,2020,,,,
KINNGAIT,NUNAVUT,2400636,43163,64.23,-76.53,641350700,-763149600,50,2005,2020,2005,2020,2005,2020,2005,2007
CAPE DORSET A,NUNAVUT,2400637,50328,64.23,-76.53,641349000,-763130000,48.2,2012,2020,2012,2020,2012,2020,,
CAPE DYER,NUNAVUT,2400650,1739,66.65,-61.38,663900000,-612300000,725.1,1955,2020,1955,2020,1958,2020,1958,1959
CAPE LIVERPOOL,NUNAVUT,2400675,51618,73.67,-78.29,734005030,-781736070,2,2013,2020,2013,2020,2017,2020,,
CAPE PEEL WEST,NUNAVUT,2400697,10828,69.04,-107.82,690209000,-1074923000,165.3,1993,2020,1994,2020,1993,2020,,
CLYDE RIVER CLIMATE,NUNAVUT,2400802,42244,70.48,-68.52,702900000,-683100000,26.5,2004,2020,2004,2020,2004,2020,2005,2007
CLYDE RIVER A,NUNAVUT,2400803,51078,70.49,-68.52,702909000,-683101000,26.5,2013,2020,2013,2020,,,,
CLYDE RIVER A,NUNAVUT,2400804,51077,70.49,-68.52,702909000,-683101000,26.5,2013,2020,2013,2020,2013,2020,,
DEWAR LAKES,NUNAVUT,2401030,1746,68.65,-71.17,683900000,-711000000,526.7,1956,2020,1956,2020,1958,2020,1958,2007
EUREKA CLIMATE,NUNAVUT,2401199,50737,79.99,-85.93,795921000,-855602000,10,2013,2020,2013,2020,2015,2020,,
EUREKA A,NUNAVUT,2401203,53598,79.99,-85.81,795940000,-854843000,82.9,2016,2020,2016,2020,2016,2018,,
EUREKA A,NUNAVUT,2401208,53599,79.99,-85.81,795940000,-854843000,82.9,2016,2020,2016,2020,2018,2020,,
FORT ROSS,NUNAVUT,2402051,50658,72.02,-94.2,720104060,-941152020,10,2012,2020,2012,2020,2012,2020,,
GATESHEAD ISLAND,NUNAVUT,2402332,49828,70.63,-100.27,703758000,-1001602000,20,2011,2020,2011,2020,2011,2020,,
GRISE FIORD A,NUNAVUT,2402338,53513,76.43,-82.91,762533000,-825429000,41.1,2015,2020,2015,2020,,,,
GRISE FIORD CLIMATE,NUNAVUT,2402351,46568,76.42,-82.9,762522040,-825408020,44.5,2007,2020,2007,2020,2007,2020,,
SANIRAJAK,NUNAVUT,2402353,42483,68.78,-81.24,684634000,-811437000,8.2,2004,2020,2004,2020,2004,2020,2005,2007
HALL BEACH A,NUNAVUT,2402354,50498,68.78,-81.24,684633000,-811433000,9.1,2012,2020,2012,2020,2012,2020,,
HALL BEACH A,NUNAVUT,2402356,50499,68.78,-81.24,684633000,-811433000,9.1,2012,2020,2012,2020,,,,
GRISE FIORD A,NUNAVUT,2402360,53514,76.43,-82.91,762533000,-825429000,41.1,2015,2020,2015,2020,2018,2020,,
IGLOOLIK A,NUNAVUT,2402541,53334,69.36,-81.82,692153000,-814859000,52.7,2015,2020,2015,2020,,,,
IGLOOLIK A,NUNAVUT,2402546,53333,69.36,-81.82,692153000,-814859000,52.7,2015,2020,2015,2020,2018,2020,,
IQALUIT CLIMATE,NUNAVUT,2402592,42503,63.75,-68.54,634450000,-683240000,33.5,2004,2020,2004,2020,2004,2020,2005,2007
IQALUIT A,NUNAVUT,2402596,52079,63.76,-68.56,634524000,-683322000,33.5,2014,2020,2014,2020,2018,2020,,
ISACHSEN (AUT),NUNAVUT,2402604,10253,78.79,-103.55,784732004,-1033316008,58,1994,2020,1994,2020,1995,2020,2003,2007
KIMMIRUT A,NUNAVUT,2402671,51424,62.85,-69.88,625053000,-695238000,51.5,2015,2020,2015,2020,,,,
KIMMIRUT A,NUNAVUT,2402673,53517,62.85,-69.88,625053000,-695238000,51.5,2015,2020,2015,2020,2018,2020,,
PANGNIRTUNG,NUNAVUT,2403049,10721,66.14,-65.71,660836300,-654240500,22.6,1994,2020,1994,2020,1995,2020,1996,2007
PANGNIRTUNG A,NUNAVUT,2403051,51158,66.15,-65.71,660842000,-654249000,24.1,2013,2020,2013,2020,,,,
PANGNIRTUNG A,NUNAVUT,2403054,51217,66.15,-65.71,660842000,-654249000,24,2013,2020,2013,2020,2018,2020,,
POND INLET CLIMATE,NUNAVUT,2403204,43223,72.69,-77.96,724136000,-775727000,64.66,2004,2020,2004,2020,2005,2020,2005,2007
POND INLET A,NUNAVUT,2403205,51081,72.69,-77.97,724122000,-775808000,61.6,2013,2020,2013,2020,,,,
POND INLET A,NUNAVUT,2403206,51080,72.69,-77.97,724122000,-775808000,61.6,2013,2020,2013,2020,2013,2020,,
REA POINT,NUNAVUT,2403450,1793,75.38,-105.72,752236009,-1054254002,15,1969,2020,1969,2020,1969,2020,1969,2007
NAUJAAT A,NUNAVUT,2403491,52001,66.52,-86.22,663114000,-861329000,22.9,2013,2020,2013,2020,,,,
NAUJAAT A,NUNAVUT,2403495,52983,66.52,-86.22,663114000,-861329000,22.9,2014,2020,2014,2020,2018,2020,,
RESOLUTE BAY A,NUNAVUT,2403497,54199,74.72,-94.97,744301000,-945810000,67.7,2016,2020,2016,2020,2018,2020,,
RESOLUTE BAY A,NUNAVUT,2403498,53060,74.72,-94.97,744301000,-945810000,67.7,2014,2020,2014,2020,2014,2020,,
RESOLUTE CS,NUNAVUT,2403505,32150,74.72,-94.98,744257005,-945859007,30,2002,2020,2002,2020,2002,2020,2002,2007
ROWLEY ISLAND,NUNAVUT,2403625,1779,69.08,-79.03,690500000,-790200000,41,1957,2020,1994,2020,1957,2020,1958,2007
STEFANSSON ISLAND,NUNAVUT,2403756,32148,73.77,-105.3,734556500,-1051744000,11,2002,2020,2002,2020,2002,2020,2002,2007
SVARTEVAEG,NUNAVUT,2403833,50659,81.16,-91.82,810939000,-914859060,72,2012,2020,2012,2020,2012,2020,,
TALOYOAK A,NUNAVUT,2403855,53340,69.55,-93.58,693248000,-933437000,27.4,2015,2020,2015,2020,2015,2020,2015,2015
TALOYOAK A,NUNAVUT,2403856,54219,69.55,-93.58,693248000,-933437000,27.4,2016,2020,2016,2020,2018,2020,,
WAGER BAY (AUT),NUNAVUT,2403945,31167,65.88,-89.45,655245000,-892645000,18,2001,2020,2001,2020,2001,2020,2001,2006
NANGMAGVIK LAKE,NORTHWEST TERRITORIES,2500440,27118,74.14,-119.99,740820000,-1195920000,32,1996,2020,1996,2020,1996,2020,1998,2007
CAPE PROVIDENCE,NORTHWEST TERRITORIES,2501419,53298,74.46,-112.16,742723800,-1120938000,12,2014,2020,2014,2020,2017,2020,,
ULUKHAKTOK A,NORTHWEST TERRITORIES,2502502,53332,70.76,-117.81,704546000,-1174822000,36,2014,2020,2014,2020,,,,
ULUKHAKTOK A,NORTHWEST TERRITORIES,2502503,53329,70.76,-117.81,704546000,-1174822000,36,2014,2020,2014,2020,2018,2020,,
HOLMAN CS,NORTHWEST TERRITORIES,2502505,29715,70.76,-117.8,704541002,-1174800002,29.9,2000,2020,2000,2020,2000,2020,2002,2007
SACHS HARBOUR CLIMATE,NORTHWEST TERRITORIES,2503648,10076,71.99,-125.25,715933000,-1251515000,87.5,1994,2020,1994,2020,1994,2020,2004,2007
SACHS HARBOUR A,NORTHWEST TERRITORIES,2503649,53326,71.99,-125.24,715937000,-1251429000,86.3,2015,2020,2015,2020,2018,2020,,
SACHS HARBOUR A,NORTHWEST TERRITORIES,2503651,53328,71.99,-125.24,715937000,-1251429000,86.3,2015,2020,2015,2020,,,,
THOMSEN RIVER,NORTHWEST TERRITORIES,2503886,10598,73.23,-119.54,731351000,-1193218000,41.5,1997,2020,1997,2020,1997,2020,1998,2007
MOULD BAY CS,NORTHWEST TERRITORIES,250M001,27324,76.24,-119.35,761415060,-1192050040,1.5,1997,2020,1997,2020,1997,2020,2002,2007
ABEE AGDM,ALBERTA,3010010,32232,54.28,-112.97,541700000,-1125800000,664,1990,2020,1990,2020,2002,2020,2002,2007
ALBERT HALL AGCM,ALBERTA,3010060,46127,53.11,-111.18,530648004,-1111052006,658,2007,2020,2007,2020,2007,2020,2007,2007
ALLIANCE AGCM,ALBERTA,3010162,46327,52.32,-111.78,521855007,-1114643006,737,2007,2020,2007,2020,2007,2020,2007,2007
ANDREW AGDM,ALBERTA,3010237,32253,53.92,-112.28,535501000,-1121645000,625,1998,2020,1998,2020,2002,2020,2002,2007
BELLSHILL AGCM,ALBERTA,3010650,46128,52.58,-111.47,523456007,-1112755007,721,2007,2020,2007,2020,2007,2020,,
BODO AGDM,ALBERTA,3010730,32149,52.12,-110.1,520727005,-1100605009,687,1995,2020,1995,2020,2002,2020,2002,2007
BRETON PLOTS,ALBERTA,3010816,10928,53.09,-114.44,530522000,-1142627000,851.5,1995,2020,1995,2020,2001,2020,2001,2007
BUSBY AGCM,ALBERTA,3010979,47068,53.93,-113.92,535551005,-1135518001,714,2008,2020,2008,2020,2008,2020,,
CADOGAN AGCM,ALBERTA,3010992,46470,52.33,-110.51,522003007,-1103036002,690,2007,2020,2007,2020,2007,2020,,
CAMROSE,ALBERTA,3011240,1839,53.05,-112.82,530300000,-1124900000,739,1946,2020,1994,2020,1946,2020,1946,2007
CONSORT AGDM,ALBERTA,3011815,32230,51.94,-110.71,515613008,-1104247003,772,2002,2020,2002,2020,2002,2020,2002,2007
CORONATION CLIMATE,ALBERTA,3011887,27212,52.07,-111.45,520427000,-1112658000,791,1996,2020,1999,2020,1996,2020,1996,2007
CRESTOMERE AGCM,ALBERTA,3011892,47069,52.73,-113.9,524358005,-1135410007,855,2008,2020,2008,2020,2008,2020,,
DELBURNE AGCM,ALBERTA,3012050,46730,52.18,-113.18,521058004,-1131032006,889,2007,2020,2008,2020,2007,2020,2007,2007
DEWBERRY AGCM,ALBERTA,3012073,46731,53.66,-110.59,533933008,-1103515006,616,2007,2020,2008,2020,2007,2020,2007,2007
EDGERTON AGCM,ALBERTA,3012192,46129,52.78,-110.43,524640001,-1102558002,649,2007,2020,2007,2020,2007,2020,,
EDMONTON INTERNATIONAL CS,ALBERTA,3012206,27793,53.31,-113.61,531824002,-1133621009,715,1999,2020,1999,2020,1999,2020,1999,2007
EDMONTON BLATCHFORD,ALBERTA,3012209,27214,53.57,-113.52,533423008,-1133100010,671,1996,2020,1999,2020,1996,2020,1996,2007
EDMONTON NAMAO A,ALBERTA,3012210,1868,53.67,-113.47,534000000,-1132800000,687.9,1955,2020,1955,2020,1955,2009,1955,1996
EDMONTON NAMAO AWOS A,ALBERTA,3012212,30907,53.67,-113.47,534000000,-1132800000,687.93,2000,2020,2000,2020,2001,2020,2001,2007
EDMONTON INTL A,ALBERTA,3012216,50149,53.31,-113.58,531836000,-1133446000,723.3,2012,2020,2012,2020,2012,2020,,
EDMONTON SOUTH CAMPUS,ALBERTA,3012220,53718,53.49,-113.54,532924050,-1133216000,670,2015,2020,2015,2020,2018,2020,,
EDMONTON VILLENEUVE A,ALBERTA,3012229,51758,53.67,-113.86,534006000,-1135120000,687.6,2013,2020,2013,2020,2013,2020,,
ELK ISLAND NAT PARK,ALBERTA,3012275,1873,53.68,-112.87,534058000,-1125205000,716.2,1981,2020,1994,2020,1981,2020,1981,2007
