"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 00:00","2019","04","01","00:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 01:00","2019","04","01","01:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 02:00","2019","04","01","02:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 03:00","2019","04","01","03:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 04:00","2019","04","01","04:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 05:00","2019","04","01","05:00","-6.1","","-7.1","","93","","","","36","","1","","32.2","","98.66","","","","-7","","NA"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 06:00","2019","04","01","06:00","-6.8","","-7.8","","92","","","","36","","1","","32.2","","98.63","","","","-7","","NA"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 07:00","2019","04","01","07:00","-6.8","","-7.9","","92","","","","36","","1","","32.2","","98.62","","","","-7","","Clear"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 08:00","2019","04","01","08:00","-6.5","","-8.0","","89","","","","36","","2","","32.2","","98.63","","","","-7","","NA"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 09:00","2019","04","01","09:00","-4.6","","-6.5","","86","","","","19","","4","","32.2","","98.60","","","","-6","","NA"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 10:00","2019","04","01","10:00","-2.0","","-4.1","","86","","","","36","","3","","32.2","","98.58","","","","-3","","Clear"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 11:00","2019","04","01","11:00","0.9","","-3.4","","73","","","","22","","7","","32.2","","98.52","","","","","","NA"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 12:00","2019","04","01","12:00","3.3","","-3.2","","62","","","","22","","8","","32.2","","98.47","","","","","","NA"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 13:00","2019","04","01","13:00","6.1","","-2.1","","56","","","","20","","4","","32.2","","98.40","","","","","","Clear"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 14:00","2019","04","01","14:00","9.5","","-3.3","","40","","","","24","","13","","32.2","","98.31","","","","","","NA"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 15:00","2019","04","01","15:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 16:00","2019","04","01","16:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 17:00","2019","04","01","17:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 18:00","2019","04","01","18:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 19:00","2019","04","01","19:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 20:00","2019","04","01","20:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 21:00","2019","04","01","21:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 22:00","2019","04","01","22:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-01 23:00","2019","04","01","23:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-02 00:00","2019","04","02","00:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-02 01:00","2019","04","02","01:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-02 02:00","2019","04","02","02:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-02 03:00","2019","04","02","03:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-02 04:00","2019","04","02","04:00"
"-139.13","64.04","DAWSON CITY A","2100401","2019-04-02 05:00","2019","04","02","05:00","-6.0","","-7.3","","91","","","","36","","1","","32.2","","97.57","","","","-6","","NA"
